id,date,region,category,value
2653,2020-03-10,Quebec,Residential,3.49
2654,2020-03-12,Quebec,Residential,0.12
2655,2020-03-14,Quebec,Residential,5.8
2656,2020-03-16,Quebec,Residential,11.26
2657,2020-03-18,Quebec,Residential,16.63
2658,2020-03-20,Quebec,Residential,21.84
2659,2020-03-22,Quebec,Residential,11.29
2660,2020-03-24,Quebec,Residential,22.41
2661,2020-03-26,Quebec,Residential,27.58
2662,2020-03-28,Quebec,Residential,17.7
2663,2020-02-16,Saskatchewan,Retail & recreation,4.92
2664,2020-02-18,Saskatchewan,Retail & recreation,-1.94
2665,2020-02-20,Saskatchewan,Retail & recreation,12.86
2666,2020-02-22,Saskatchewan,Retail & recreation,2.48
2667,2020-02-24,Saskatchewan,Retail & recreation,0.89
2668,2020-02-26,Saskatchewan,Retail & recreation,5.67
2669,2020-02-28,Saskatchewan,Retail & recreation,7.69
2670,2020-03-01,Saskatchewan,Retail & recreation,0.76
2671,2020-03-03,Saskatchewan,Retail & recreation,3.88
2672,2020-03-05,Saskatchewan,Retail & recreation,6.61
2673,2020-03-07,Saskatchewan,Retail & recreation,2.61
2674,2020-03-09,Saskatchewan,Retail & recreation,7.01
2675,2020-03-11,Saskatchewan,Retail & recreation,8.01
2676,2020-03-13,Saskatchewan,Retail & recreation,1.08
2677,2020-03-15,Saskatchewan,Retail & recreation,-14.16
2678,2020-03-17,Saskatchewan,Retail & recreation,-17.23
2679,2020-03-19,Saskatchewan,Retail & recreation,-29.42
2680,2020-03-21,Saskatchewan,Retail & recreation,-50.65
2681,2020-03-23,Saskatchewan,Retail & recreation,-46.67
2682,2020-03-25,Saskatchewan,Retail & recreation,-51.98
2683,2020-03-27,Saskatchewan,Retail & recreation,-49.87
2684,2020-03-29,Saskatchewan,Retail & recreation,-52.52
2685,2020-02-17,Saskatchewan,Grocery & pharmacy,-13.47
2686,2020-02-19,Saskatchewan,Grocery & pharmacy,-2.07
2687,2020-02-21,Saskatchewan,Grocery & pharmacy,2.74
2688,2020-02-23,Saskatchewan,Grocery & pharmacy,4.47
2689,2020-02-25,Saskatchewan,Grocery & pharmacy,3.24
2690,2020-02-27,Saskatchewan,Grocery & pharmacy,11.73
2691,2020-02-29,Saskatchewan,Grocery & pharmacy,10.0
2692,2020-03-02,Saskatchewan,Grocery & pharmacy,7.62
2693,2020-03-04,Saskatchewan,Grocery & pharmacy,5.72
2694,2020-03-06,Saskatchewan,Grocery & pharmacy,8.48
2695,2020-03-08,Saskatchewan,Grocery & pharmacy,1.38
2696,2020-03-10,Saskatchewan,Grocery & pharmacy,6.04
2697,2020-03-12,Saskatchewan,Grocery & pharmacy,29.86
2698,2020-03-14,Saskatchewan,Grocery & pharmacy,23.86
2699,2020-03-16,Saskatchewan,Grocery & pharmacy,34.17
2700,2020-03-18,Saskatchewan,Grocery & pharmacy,20.37
2701,2020-03-20,Saskatchewan,Grocery & pharmacy,6.54
2702,2020-03-22,Saskatchewan,Grocery & pharmacy,-22.28
2703,2020-03-24,Saskatchewan,Grocery & pharmacy,-21.75
2704,2020-03-26,Saskatchewan,Grocery & pharmacy,-12.8
2705,2020-03-28,Saskatchewan,Grocery & pharmacy,-18.07
2706,2020-02-16,Saskatchewan,Parks,39.99
2707,2020-02-18,Saskatchewan,Parks,-12.09
2708,2020-02-20,Saskatchewan,Parks,24.59
2709,2020-02-22,Saskatchewan,Parks,14.82
2710,2020-02-24,Saskatchewan,Parks,11.79
2711,2020-02-26,Saskatchewan,Parks,10.41
2712,2020-02-28,Saskatchewan,Parks,10.35
2713,2020-03-01,Saskatchewan,Parks,0.94
2714,2020-03-03,Saskatchewan,Parks,9.89
2715,2020-03-05,Saskatchewan,Parks,7.84
2716,2020-03-07,Saskatchewan,Parks,-17.25
2717,2020-03-09,Saskatchewan,Parks,12.35
2718,2020-03-11,Saskatchewan,Parks,16.65
2719,2020-03-13,Saskatchewan,Parks,-18.33
2720,2020-03-15,Saskatchewan,Parks,-8.1
2721,2020-03-17,Saskatchewan,Parks,3.84
2722,2020-03-19,Saskatchewan,Parks,6.8
2723,2020-03-21,Saskatchewan,Parks,-0.01
2724,2020-03-23,Saskatchewan,Parks,25.27
2725,2020-03-25,Saskatchewan,Parks,-8.86
2726,2020-03-27,Saskatchewan,Parks,6.37
2727,2020-03-29,Saskatchewan,Parks,45.23
2728,2020-02-17,Saskatchewan,Transit stations,-29.38
2729,2020-02-19,Saskatchewan,Transit stations,-6.28
2730,2020-02-21,Saskatchewan,Transit stations,-2.7
2731,2020-02-23,Saskatchewan,Transit stations,-1.22
2732,2020-02-25,Saskatchewan,Transit stations,0.27
2733,2020-02-27,Saskatchewan,Transit stations,0.26
2734,2020-02-29,Saskatchewan,Transit stations,2.58
2735,2020-03-02,Saskatchewan,Transit stations,0.54
2736,2020-03-04,Saskatchewan,Transit stations,-1.09
2737,2020-03-06,Saskatchewan,Transit stations,1.61
2738,2020-03-08,Saskatchewan,Transit stations,-2.03
2739,2020-03-10,Saskatchewan,Transit stations,2.75
2740,2020-03-12,Saskatchewan,Transit stations,-2.94
2741,2020-03-14,Saskatchewan,Transit stations,-13.28
2742,2020-03-16,Saskatchewan,Transit stations,-22.64
2743,2020-03-18,Saskatchewan,Transit stations,-30.52
2744,2020-03-20,Saskatchewan,Transit stations,-39.09
2745,2020-03-22,Saskatchewan,Transit stations,-46.35
2746,2020-03-05,Quebec,Residential,1.91
2747,2020-03-07,Quebec,Residential,0.0
2748,2020-03-09,Quebec,Residential,1.33
2749,2020-03-11,Quebec,Residential,0.98
2750,2020-03-13,Quebec,Residential,8.42
2751,2020-03-15,Quebec,Residential,4.6
2752,2020-03-17,Quebec,Residential,15.78
2753,2020-03-19,Quebec,Residential,18.17
2754,2020-03-21,Quebec,Residential,14.84
2755,2020-03-23,Quebec,Residential,19.21
2756,2020-03-25,Quebec,Residential,26.41
2757,2020-03-27,Quebec,Residential,28.32
2758,2020-03-29,Quebec,Residential,15.01
2759,2020-02-17,Saskatchewan,Retail & recreation,-11.38
2760,2020-02-19,Saskatchewan,Retail & recreation,-1.23
2761,2020-02-21,Saskatchewan,Retail & recreation,1.79
2762,2020-02-23,Saskatchewan,Retail & recreation,5.82
2763,2020-02-25,Saskatchewan,Retail & recreation,1.02
2764,2020-02-27,Saskatchewan,Retail & recreation,10.48
2765,2020-02-29,Saskatchewan,Retail & recreation,11.11
2766,2020-03-02,Saskatchewan,Retail & recreation,4.43
2767,2020-03-04,Saskatchewan,Retail & recreation,3.72
2768,2020-03-06,Saskatchewan,Retail & recreation,7.14
2769,2020-03-08,Saskatchewan,Retail & recreation,0.18
2770,2020-03-10,Saskatchewan,Retail & recreation,5.82
2771,2020-03-12,Saskatchewan,Retail & recreation,9.63
2772,2020-03-14,Saskatchewan,Retail & recreation,-6.56
2773,2020-03-16,Saskatchewan,Retail & recreation,-5.04
2774,2020-03-18,Saskatchewan,Retail & recreation,-24.23
2775,2020-03-20,Saskatchewan,Retail & recreation,-36.78
2776,2020-03-22,Saskatchewan,Retail & recreation,-52.75
2777,2020-03-24,Saskatchewan,Retail & recreation,-53.9
2778,2020-03-26,Saskatchewan,Retail & recreation,-50.1
2779,2020-03-28,Saskatchewan,Retail & recreation,-53.98
2780,2020-02-16,Saskatchewan,Grocery & pharmacy,-1.72
2781,2020-02-18,Saskatchewan,Grocery & pharmacy,-0.52
2782,2020-02-20,Saskatchewan,Grocery & pharmacy,14.36
2783,2020-02-22,Saskatchewan,Grocery & pharmacy,2.83
2784,2020-02-24,Saskatchewan,Grocery & pharmacy,1.12
2785,2020-02-26,Saskatchewan,Grocery & pharmacy,5.26
2786,2020-02-28,Saskatchewan,Grocery & pharmacy,8.48
2787,2020-03-01,Saskatchewan,Grocery & pharmacy,3.78
2788,2020-03-03,Saskatchewan,Grocery & pharmacy,5.15
2789,2020-03-05,Saskatchewan,Grocery & pharmacy,8.64
2790,2020-03-07,Saskatchewan,Grocery & pharmacy,3.93
2791,2020-03-09,Saskatchewan,Grocery & pharmacy,5.45
2792,2020-03-11,Saskatchewan,Grocery & pharmacy,10.52
2793,2020-03-13,Saskatchewan,Grocery & pharmacy,31.81
2794,2020-03-15,Saskatchewan,Grocery & pharmacy,7.89
2795,2020-03-17,Saskatchewan,Grocery & pharmacy,19.82
2796,2020-03-19,Saskatchewan,Grocery & pharmacy,12.86
2797,2020-03-21,Saskatchewan,Grocery & pharmacy,-9.42
2798,2020-03-23,Saskatchewan,Grocery & pharmacy,-12.72
2799,2020-03-25,Saskatchewan,Grocery & pharmacy,-17.49
2800,2020-03-27,Saskatchewan,Grocery & pharmacy,-13.04
2801,2020-03-29,Saskatchewan,Grocery & pharmacy,-24.45
2802,2020-02-17,Saskatchewan,Parks,8.98
2803,2020-02-19,Saskatchewan,Parks,-5.74
2804,2020-02-21,Saskatchewan,Parks,7.16
2805,2020-02-23,Saskatchewan,Parks,38.57
2806,2020-02-25,Saskatchewan,Parks,11.53
2807,2020-02-27,Saskatchewan,Parks,21.98
2808,2020-02-29,Saskatchewan,Parks,12.75
2809,2020-03-02,Saskatchewan,Parks,-0.01
2810,2020-03-04,Saskatchewan,Parks,5.72
2811,2020-03-06,Saskatchewan,Parks,9.15
2812,2020-03-08,Saskatchewan,Parks,-4.77
2813,2020-03-10,Saskatchewan,Parks,18.12
2814,2020-03-12,Saskatchewan,Parks,1.04
2815,2020-03-14,Saskatchewan,Parks,-33.46
2816,2020-03-16,Saskatchewan,Parks,-10.12
2817,2020-03-18,Saskatchewan,Parks,1.03
2818,2020-03-20,Saskatchewan,Parks,-7.98
2819,2020-03-22,Saskatchewan,Parks,38.57
2820,2020-03-24,Saskatchewan,Parks,-14.85
2821,2020-03-26,Saskatchewan,Parks,13.08
2822,2020-03-28,Saskatchewan,Parks,10.68
2823,2020-02-16,Saskatchewan,Transit stations,0.0
2824,2020-02-18,Saskatchewan,Transit stations,-3.57
2825,2020-02-20,Saskatchewan,Transit stations,-2.14
2826,2020-02-22,Saskatchewan,Transit stations,-3.32
2827,2020-02-24,Saskatchewan,Transit stations,-1.89
2828,2020-02-26,Saskatchewan,Transit stations,-0.55
2829,2020-02-28,Saskatchewan,Transit stations,3.77
2830,2020-03-01,Saskatchewan,Transit stations,-0.41
2831,2020-03-03,Saskatchewan,Transit stations,2.47
2832,2020-03-05,Saskatchewan,Transit stations,1.87
2833,2020-03-07,Saskatchewan,Transit stations,-6.64
2834,2020-03-09,Saskatchewan,Transit stations,-3.78
2835,2020-03-11,Saskatchewan,Transit stations,0.26
2836,2020-03-13,Saskatchewan,Transit stations,-7.28
2837,2020-03-15,Saskatchewan,Transit stations,-17.08
2838,2020-03-17,Saskatchewan,Transit stations,-24.46
2839,2020-03-19,Saskatchewan,Transit stations,-36.9
2840,2020-03-21,Saskatchewan,Transit stations,-36.9
2841,2020-03-23,Saskatchewan,Transit stations,-49.87
2842,2020-03-25,Saskatchewan,Transit stations,-52.59
2843,2020-03-27,Saskatchewan,Transit stations,-51.21
2844,2020-03-24,Saskatchewan,Transit stations,-50.27
2845,2020-03-26,Saskatchewan,Transit stations,-53.74
2846,2020-03-28,Saskatchewan,Transit stations,-49.44
2847,2020-02-16,Saskatchewan,Workplace,-3.13
2848,2020-02-18,Saskatchewan,Workplace,-17.63
2849,2020-02-20,Saskatchewan,Workplace,-15.36
2850,2020-02-22,Saskatchewan,Workplace,2.41
2851,2020-02-24,Saskatchewan,Workplace,1.19
2852,2020-02-26,Saskatchewan,Workplace,3.31
2853,2020-02-28,Saskatchewan,Workplace,3.43
2854,2020-03-01,Saskatchewan,Workplace,2.14
2855,2020-03-03,Saskatchewan,Workplace,3.28
2856,2020-03-05,Saskatchewan,Workplace,2.83
2857,2020-03-07,Saskatchewan,Workplace,2.26
2858,2020-03-09,Saskatchewan,Workplace,-0.87
2859,2020-03-11,Saskatchewan,Workplace,3.41
2860,2020-03-13,Saskatchewan,Workplace,-0.56
2861,2020-03-15,Saskatchewan,Workplace,-3.94
2862,2020-03-17,Saskatchewan,Workplace,-17.56
2863,2020-03-19,Saskatchewan,Workplace,-28.77
2864,2020-03-21,Saskatchewan,Workplace,-26.94
2865,2020-03-23,Saskatchewan,Workplace,-43.85
2866,2020-03-25,Saskatchewan,Workplace,-47.63
2867,2020-03-27,Saskatchewan,Workplace,-48.62
2868,2020-03-29,Saskatchewan,Workplace,-37.18
2869,2020-02-17,Saskatchewan,Residential,13.95
2870,2020-02-19,Saskatchewan,Residential,3.23
2871,2020-02-21,Saskatchewan,Residential,1.39
2872,2020-02-23,Saskatchewan,Residential,-0.98
2873,2020-02-25,Saskatchewan,Residential,0.15
2874,2020-02-27,Saskatchewan,Residential,-0.85
2875,2020-02-29,Saskatchewan,Residential,-0.91
2876,2020-03-02,Saskatchewan,Residential,0.26
2877,2020-03-04,Saskatchewan,Residential,0.0
2878,2020-03-06,Saskatchewan,Residential,-1.58
2879,2020-03-08,Saskatchewan,Residential,0.75
2880,2020-03-10,Saskatchewan,Residential,-0.04
2881,2020-03-12,Saskatchewan,Residential,0.24
2882,2020-03-14,Saskatchewan,Residential,3.8
2883,2020-03-16,Saskatchewan,Residential,4.87
2884,2020-03-18,Saskatchewan,Residential,10.77
2885,2020-03-20,Saskatchewan,Residential,15.2
2886,2020-03-22,Saskatchewan,Residential,10.21
2887,2020-03-24,Saskatchewan,Residential,19.56
2888,2020-03-26,Saskatchewan,Residential,19.95
2889,2020-03-28,Saskatchewan,Residential,13.76
2890,2020-02-16,Yukon,Retail & recreation,12.64
2891,2020-02-18,Yukon,Retail & recreation,5.18
2892,2020-02-20,Yukon,Retail & recreation,17.86
2893,2020-02-22,Yukon,Retail & recreation,26.61
2894,2020-02-24,Yukon,Retail & recreation,1.06
2895,2020-02-26,Yukon,Retail & recreation,11.22
2896,2020-02-28,Yukon,Retail & recreation,16.81
2897,2020-03-01,Yukon,Retail & recreation,21.68
2898,2020-03-03,Yukon,Retail & recreation,9.32
2899,2020-03-05,Yukon,Retail & recreation,5.61
2900,2020-03-07,Yukon,Retail & recreation,4.13
2901,2020-03-09,Yukon,Retail & recreation,9.62
2902,2020-03-11,Yukon,Retail & recreation,12.75
2903,2020-03-13,Yukon,Retail & recreation,15.52
2904,2020-03-15,Yukon,Retail & recreation,9.63
2905,2020-03-17,Yukon,Retail & recreation,-2.59
2906,2020-03-19,Yukon,Retail & recreation,-16.84
2907,2020-03-21,Yukon,Retail & recreation,-28.89
2908,2020-03-23,Yukon,Retail & recreation,-34.23
2909,2020-03-25,Yukon,Retail & recreation,-40.31
2910,2020-03-27,Yukon,Retail & recreation,-39.65
2911,2020-03-29,Yukon,Retail & recreation,-42.77
2912,2020-02-17,Yukon,Grocery & pharmacy,-2.23
2913,2020-02-19,Yukon,Grocery & pharmacy,5.0
2914,2020-02-21,Yukon,Grocery & pharmacy,-0.01
2915,2020-02-23,Yukon,Grocery & pharmacy,5.56
2916,2020-02-25,Yukon,Grocery & pharmacy,11.57
2917,2020-02-27,Yukon,Grocery & pharmacy,3.7
2918,2020-02-29,Yukon,Grocery & pharmacy,10.52
2919,2020-03-02,Yukon,Grocery & pharmacy,17.33
2920,2020-03-04,Yukon,Grocery & pharmacy,3.33
2921,2020-03-06,Yukon,Grocery & pharmacy,12.5
2922,2020-03-08,Yukon,Grocery & pharmacy,9.25
2923,2020-03-10,Yukon,Grocery & pharmacy,24.07
2924,2020-03-12,Yukon,Grocery & pharmacy,20.36
2925,2020-03-14,Yukon,Grocery & pharmacy,17.54
2926,2020-03-16,Yukon,Grocery & pharmacy,36.88
2927,2020-03-18,Yukon,Grocery & pharmacy,8.33
2928,2020-03-20,Yukon,Grocery & pharmacy,-6.25
2929,2020-03-22,Yukon,Grocery & pharmacy,-18.52
2930,2020-03-24,Yukon,Grocery & pharmacy,-11.12
2931,2020-03-26,Yukon,Grocery & pharmacy,-11.12
2932,2020-03-28,Yukon,Grocery & pharmacy,-21.06
2933,2020-02-17,Yukon,Workplace,2.26
2934,2020-02-19,Yukon,Workplace,2.17
2935,2020-02-21,Yukon,Workplace,-38.93
2936,2020-02-25,Yukon,Workplace,-0.73
2937,2020-02-27,Yukon,Workplace,4.34
2938,2020-03-02,Yukon,Workplace,3.78
2939,2020-03-04,Yukon,Workplace,2.89
2940,2020-03-06,Yukon,Workplace,4.57
2941,2020-03-10,Yukon,Workplace,3.61
2942,2020-03-12,Yukon,Workplace,2.89
2943,2020-03-16,Yukon,Workplace,-9.86
2944,2020-03-18,Yukon,Workplace,-25.37
2945,2020-03-29,Saskatchewan,Transit stations,-51.63
2946,2020-02-17,Saskatchewan,Workplace,-67.99
2947,2020-02-19,Saskatchewan,Workplace,-15.22
2948,2020-02-21,Saskatchewan,Workplace,-14.36
2949,2020-02-23,Saskatchewan,Workplace,2.95
2950,2020-02-25,Saskatchewan,Workplace,2.33
2951,2020-02-27,Saskatchewan,Workplace,2.25
2952,2020-02-29,Saskatchewan,Workplace,4.9
2953,2020-03-02,Saskatchewan,Workplace,2.28
2954,2020-03-04,Saskatchewan,Workplace,3.47
2955,2020-03-06,Saskatchewan,Workplace,2.7
2956,2020-03-08,Saskatchewan,Workplace,2.51
2957,2020-03-10,Saskatchewan,Workplace,2.93
2958,2020-03-12,Saskatchewan,Workplace,1.97
2959,2020-03-14,Saskatchewan,Workplace,-0.69
2960,2020-03-16,Saskatchewan,Workplace,-8.3
2961,2020-03-18,Saskatchewan,Workplace,-22.61
2962,2020-03-20,Saskatchewan,Workplace,-36.14
2963,2020-03-22,Saskatchewan,Workplace,-31.27
2964,2020-03-24,Saskatchewan,Workplace,-47.49
2965,2020-03-26,Saskatchewan,Workplace,-48.83
2966,2020-03-28,Saskatchewan,Workplace,-36.45
2967,2020-02-16,Saskatchewan,Residential,-1.12
2968,2020-02-18,Saskatchewan,Residential,3.63
2969,2020-02-20,Saskatchewan,Residential,1.2
2970,2020-02-22,Saskatchewan,Residential,-0.35
2971,2020-02-24,Saskatchewan,Residential,0.14
2972,2020-02-26,Saskatchewan,Residential,-0.4
2973,2020-02-28,Saskatchewan,Residential,-1.93
2974,2020-03-01,Saskatchewan,Residential,0.54
2975,2020-03-03,Saskatchewan,Residential,-0.14
2976,2020-03-05,Saskatchewan,Residential,-0.09
2977,2020-03-07,Saskatchewan,Residential,1.27
2978,2020-03-09,Saskatchewan,Residential,0.55
2979,2020-03-11,Saskatchewan,Residential,-0.36
2980,2020-03-13,Saskatchewan,Residential,1.16
2981,2020-03-15,Saskatchewan,Residential,3.81
2982,2020-03-17,Saskatchewan,Residential,8.46
2983,2020-03-19,Saskatchewan,Residential,13.04
2984,2020-03-21,Saskatchewan,Residential,12.42
2985,2020-03-23,Saskatchewan,Residential,16.27
2986,2020-03-25,Saskatchewan,Residential,19.44
2987,2020-03-27,Saskatchewan,Residential,20.09
2988,2020-03-29,Saskatchewan,Residential,11.36
2989,2020-02-17,Yukon,Retail & recreation,10.16
2990,2020-02-19,Yukon,Retail & recreation,7.14
2991,2020-02-21,Yukon,Retail & recreation,11.64
2992,2020-02-23,Yukon,Retail & recreation,15.66
2993,2020-02-25,Yukon,Retail & recreation,3.11
2994,2020-02-27,Yukon,Retail & recreation,10.71
2995,2020-02-29,Yukon,Retail & recreation,0.45
2996,2020-03-02,Yukon,Retail & recreation,9.62
2997,2020-03-04,Yukon,Retail & recreation,13.27
2998,2020-03-06,Yukon,Retail & recreation,10.35
2999,2020-03-08,Yukon,Retail & recreation,8.43
3000,2020-03-10,Yukon,Retail & recreation,5.7
3001,2020-03-12,Yukon,Retail & recreation,13.27
3002,2020-03-14,Yukon,Retail & recreation,4.59
3003,2020-03-16,Yukon,Retail & recreation,11.22
3004,2020-03-18,Yukon,Retail & recreation,-12.76
3005,2020-03-20,Yukon,Retail & recreation,-18.97
3006,2020-03-22,Yukon,Retail & recreation,-38.55
3007,2020-03-24,Yukon,Retail & recreation,-39.89
3008,2020-03-26,Yukon,Retail & recreation,-38.78
3009,2020-03-28,Yukon,Retail & recreation,-45.42
3010,2020-02-16,Yukon,Grocery & pharmacy,-1.86
3011,2020-02-18,Yukon,Grocery & pharmacy,-0.01
3012,2020-02-20,Yukon,Grocery & pharmacy,24.07
3013,2020-02-22,Yukon,Grocery & pharmacy,10.52
3014,2020-02-24,Yukon,Grocery & pharmacy,7.11
3015,2020-02-26,Yukon,Grocery & pharmacy,3.33
3016,2020-02-28,Yukon,Grocery & pharmacy,10.94
3017,2020-03-01,Yukon,Grocery & pharmacy,14.81
3018,2020-03-03,Yukon,Grocery & pharmacy,9.72
3019,2020-03-05,Yukon,Grocery & pharmacy,-5.56
3020,2020-03-07,Yukon,Grocery & pharmacy,15.78
3021,2020-03-09,Yukon,Grocery & pharmacy,12.0
3022,2020-03-11,Yukon,Grocery & pharmacy,11.66
3023,2020-03-13,Yukon,Grocery & pharmacy,39.06
3024,2020-03-15,Yukon,Grocery & pharmacy,16.67
3025,2020-03-17,Yukon,Grocery & pharmacy,35.65
3026,2020-03-19,Yukon,Grocery & pharmacy,11.11
3027,2020-03-21,Yukon,Grocery & pharmacy,1.75
3028,2020-03-23,Yukon,Grocery & pharmacy,-4.0
3029,2020-03-25,Yukon,Grocery & pharmacy,-21.67
3030,2020-03-27,Yukon,Grocery & pharmacy,-23.44
3031,2020-03-29,Yukon,Grocery & pharmacy,-27.78
3032,2020-02-18,Yukon,Workplace,1.44
3033,2020-02-20,Yukon,Workplace,1.44
3034,2020-02-24,Yukon,Workplace,-0.01
3035,2020-02-26,Yukon,Workplace,2.17
3036,2020-02-28,Yukon,Workplace,-2.29
3037,2020-03-03,Yukon,Workplace,1.44
3038,2020-03-05,Yukon,Workplace,2.17
3039,2020-03-09,Yukon,Workplace,0.75
3040,2020-03-11,Yukon,Workplace,4.34
3041,2020-03-13,Yukon,Workplace,-0.01
3042,2020-03-17,Yukon,Workplace,-18.85
3043,2020-03-19,Yukon,Workplace,-28.27
3044,2020-03-21,Yukon,Workplace,-11.12
3045,2020-03-24,Yukon,Workplace,-45.66
3046,2020-03-26,Yukon,Workplace,-47.83
3047,2020-03-30,Canada,Retail & recreation,-53.59
3048,2020-04-03,Canada,Retail & recreation,-55.33
3049,2020-03-30,Yukon,Retail & recreation,-38.51
3050,2020-04-02,Yukon,Retail & recreation,-34.69
3051,2020-04-05,Yukon,Retail & recreation,-40.97
3052,2020-03-31,Canada,Retail & recreation,-50.9
3053,2020-04-03,Canada,Retail & recreation,-55.33
3054,2020-03-30,Alberta,Retail & recreation,-49.55
3055,2020-04-02,Alberta,Retail & recreation,-49.03
3056,2020-04-05,Alberta,Retail & recreation,-57.33
3057,2020-04-01,British Columbia,Retail & recreation,-50.15
3058,2020-04-04,British Columbia,Retail & recreation,-54.45
3059,2020-03-31,Manitoba,Retail & recreation,-36.19
3060,2020-04-03,Manitoba,Retail & recreation,-54.9
3061,2020-03-30,New Brunswick,Retail & recreation,-49.31
3062,2020-04-02,New Brunswick,Retail & recreation,-51.28
3063,2020-04-05,New Brunswick,Retail & recreation,-42.75
3064,2020-04-01,Newfoundland and Labrador,Retail & recreation,-51.03
3065,2020-04-04,Newfoundland and Labrador,Retail & recreation,-54.56
3066,2020-03-31,Northwest Territories,Retail & recreation,-47.37
3067,2020-04-03,Northwest Territories,Retail & recreation,-48.97
3068,2020-03-30,Nova Scotia,Retail & recreation,-51.61
3069,2020-04-02,Nova Scotia,Retail & recreation,-56.41
3070,2020-04-05,Nova Scotia,Retail & recreation,-37.86
3071,2020-04-01,Prince Edward Island,Retail & recreation,-57.11
3072,2020-04-04,Prince Edward Island,Retail & recreation,-59.73
3073,2020-03-31,Quebec,Retail & recreation,-55.16
3074,2020-04-03,Quebec,Retail & recreation,-64.15
3075,2020-03-30,Saskatchewan,Retail & recreation,-44.56
3076,2020-04-02,Saskatchewan,Retail & recreation,-50.4
3077,2020-04-05,Saskatchewan,Retail & recreation,-54.84
3078,2020-04-03,Yukon,Retail & recreation,-40.52
3079,2020-03-31,Canada,Retail & recreation,-50.9
3080,2020-04-04,Canada,Retail & recreation,-56.88
3081,2020-03-31,Yukon,Retail & recreation,-39.89
3082,2020-04-03,Yukon,Retail & recreation,-40.52
3083,2020-04-01,Canada,Retail & recreation,-51.52
3084,2020-04-04,Canada,Retail & recreation,-56.88
3085,2020-03-31,Alberta,Retail & recreation,-50.51
3086,2020-04-03,Alberta,Retail & recreation,-50.71
3087,2020-03-30,British Columbia,Retail & recreation,-51.4
3088,2020-04-02,British Columbia,Retail & recreation,-51.16
3089,2020-04-05,British Columbia,Retail & recreation,-53.2
3090,2020-04-01,Manitoba,Retail & recreation,-45.61
3091,2020-04-04,Manitoba,Retail & recreation,-54.28
3092,2020-03-31,New Brunswick,Retail & recreation,-49.64
3093,2020-04-03,New Brunswick,Retail & recreation,-49.78
3094,2020-03-30,Newfoundland and Labrador,Retail & recreation,-57.58
3095,2020-04-02,Newfoundland and Labrador,Retail & recreation,-52.24
3096,2020-04-05,Newfoundland and Labrador,Retail & recreation,-42.79
3097,2020-04-01,Northwest Territories,Retail & recreation,-51.2
3098,2020-04-04,Northwest Territories,Retail & recreation,-53.29
3099,2020-03-31,Nova Scotia,Retail & recreation,-53.06
3100,2020-04-03,Nova Scotia,Retail & recreation,-53.45
3101,2020-03-30,Prince Edward Island,Retail & recreation,-56.25
3102,2020-04-02,Prince Edward Island,Retail & recreation,-54.85
3103,2020-04-05,Prince Edward Island,Retail & recreation,-41.4
3104,2020-04-01,Quebec,Retail & recreation,-57.24
3105,2020-04-04,Quebec,Retail & recreation,-62.48
3106,2020-03-31,Saskatchewan,Retail & recreation,-48.69
3107,2020-04-03,Saskatchewan,Retail & recreation,-47.01
3108,2020-04-01,Yukon,Retail & recreation,-36.73
3109,2020-04-04,Yukon,Retail & recreation,-42.2
3110,2020-04-01,Canada,Retail & recreation,-51.52
3111,2020-04-05,Canada,Retail & recreation,-62.72
3112,2020-04-01,Yukon,Retail & recreation,-36.73
3113,2020-04-04,Yukon,Retail & recreation,-42.2
3114,2020-03-30,Nunavut,Retail & recreation,-27.51
3115,2020-04-02,Nunavut,Retail & recreation,-18.19
3116,2020-03-30,Ontario,Retail & recreation,-55.28
3117,2020-04-02,Ontario,Retail & recreation,-51.43
3118,2020-04-05,Ontario,Retail & recreation,-59.82
3119,2020-04-01,Prince Edward Island,Retail & recreation,-57.11
3120,2020-04-05,Prince Edward Island,Retail & recreation,-41.4
3121,2020-04-02,Yukon,Retail & recreation,-34.69
3122,2020-03-31,Nunavut,Retail & recreation,-18.03
3123,2020-04-03,Nunavut,Retail & recreation,-25.41
3124,2020-03-31,Ontario,Retail & recreation,-51.23
3125,2020-04-03,Ontario,Retail & recreation,-54.92
3126,2020-03-30,Prince Edward Island,Retail & recreation,-56.25
3127,2020-04-02,Prince Edward Island,Retail & recreation,-54.85
3128,2020-04-04,Quebec,Retail & recreation,-62.48
3129,2020-04-04,Yukon,Retail & recreation,-42.2
3130,2020-04-01,Nunavut,Retail & recreation,-31.72
3131,2020-04-04,Nunavut,Retail & recreation,-35.6
3132,2020-04-01,Ontario,Retail & recreation,-50.96
3133,2020-04-04,Ontario,Retail & recreation,-57.16
3134,2020-03-31,Prince Edward Island,Retail & recreation,-57.11
3135,2020-04-04,Prince Edward Island,Retail & recreation,-59.73
3136,2020-04-05,Quebec,Retail & recreation,-84.18
3137,2020-04-05,Yukon,Retail & recreation,-40.97
3138,2020-03-30,Canada,Grocery & pharmacy,-27.12
3139,2020-03-31,Canada,Grocery & pharmacy,-19.11
3140,2020-04-01,Canada,Grocery & pharmacy,-21.2
3141,2020-04-02,Canada,Grocery & pharmacy,-23.1
3142,2020-04-03,Canada,Grocery & pharmacy,-22.94
3143,2020-04-04,Canada,Grocery & pharmacy,-25.34
3144,2020-04-05,Canada,Grocery & pharmacy,-45.14
